segment_index,segment_state,stage,target_channel,sweep_value,sweep_unit,bias_I,bias_Q,bias_P,pilot_mode,blocks,mag_fI,mag_fQ,mag_fdiff_200,mag_fsum_2200,dc
6,FINE_SCAN_P_WIDE,qtp,p,2.199996,V,4.499996,-5.799999,2.199996,onboard,10,0.000000000,0.000000000,0.000000000,0.000487832,0.018953431
6,FINE_SCAN_P_WIDE,qtp,p,2.249996,V,4.499996,-5.799999,2.249996,onboard,10,0.000000000,0.000000000,0.000000000,0.000516177,0.018398169
6,FINE_SCAN_P_WIDE,qtp,p,2.299996,V,4.499996,-5.799999,2.299996,onboard,10,0.000000000,0.000000000,0.000000000,0.000565084,0.017854221
6,FINE_SCAN_P_WIDE,qtp,p,2.349996,V,4.499996,-5.799999,2.349996,onboard,10,0.000000000,0.000000000,0.000000000,0.000596235,0.017327730
6,FINE_SCAN_P_WIDE,qtp,p,2.399996,V,4.499996,-5.799999,2.399996,onboard,10,0.000000000,0.000000000,0.000000000,0.000608100,0.016807742
6,FINE_SCAN_P_WIDE,qtp,p,2.449996,V,4.499996,-5.799999,2.449996,onboard,10,0.000000000,0.000000000,0.000000000,0.000665814,0.016283322
6,FINE_SCAN_P_WIDE,qtp,p,2.499996,V,4.499996,-5.799999,2.499996,onboard,10,0.000000000,0.000000000,0.000000000,0.000692627,0.015774831
6,FINE_SCAN_P_WIDE,qtp,p,2.549996,V,4.499996,-5.799999,2.549996,onboard,10,0.000000000,0.000000000,0.000000000,0.000736896,0.015275982
6,FINE_SCAN_P_WIDE,qtp,p,2.599996,V,4.499996,-5.799999,2.599996,onboard,10,0.000000000,0.000000000,0.000000000,0.000768727,0.014773751
6,FINE_SCAN_P_WIDE,qtp,p,2.649996,V,4.499996,-5.799999,2.649996,onboard,10,0.000000000,0.000000000,0.000000000,0.000785179,0.014291152
6,FINE_SCAN_P_WIDE,qtp,p,2.699996,V,4.499996,-5.799999,2.699996,onboard,10,0.000000000,0.000000000,0.000000000,0.000832806,0.013823572
6,FINE_SCAN_P_WIDE,qtp,p,2.749996,V,4.499996,-5.799999,2.749996,onboard,10,0.000000000,0.000000000,0.000000000,0.000869060,0.013349617
6,FINE_SCAN_P_WIDE,qtp,p,2.799996,V,4.499996,-5.799999,2.799996,onboard,10,0.000000000,0.000000000,0.000000000,0.000906438,0.012903270
6,FINE_SCAN_P_WIDE,qtp,p,2.849996,V,4.499996,-5.799999,2.849996,onboard,10,0.000000000,0.000000000,0.000000000,0.000937750,0.012461422
6,FINE_SCAN_P_WIDE,qtp,p,2.899996,V,4.499996,-5.799999,2.899996,onboard,10,0.000000000,0.000000000,0.000000000,0.000955130,0.012009189
6,FINE_SCAN_P_WIDE,qtp,p,2.949996,V,4.499996,-5.799999,2.949996,onboard,10,0.000000000,0.000000000,0.000000000,0.000996968,0.011542471
6,FINE_SCAN_P_WIDE,qtp,p,2.999996,V,4.499996,-5.799999,2.999996,onboard,10,0.000000000,0.000000000,0.000000000,0.001038762,0.011117646
6,FINE_SCAN_P_WIDE,qtp,p,3.049996,V,4.499996,-5.799999,3.049996,onboard,10,0.000000000,0.000000000,0.000000000,0.001065183,0.010696447
6,FINE_SCAN_P_WIDE,qtp,p,3.099996,V,4.499996,-5.799999,3.099996,onboard,10,0.000000000,0.000000000,0.000000000,0.001094895,0.010288155
6,FINE_SCAN_P_WIDE,qtp,p,3.149996,V,4.499996,-5.799999,3.149996,onboard,10,0.000000000,0.000000000,0.000000000,0.001118553,0.009893523
6,FINE_SCAN_P_WIDE,qtp,p,3.199996,V,4.499996,-5.799999,3.199996,onboard,10,0.000000000,0.000000000,0.000000000,0.001153240,0.009498132
6,FINE_SCAN_P_WIDE,qtp,p,3.249995,V,4.499996,-5.799999,3.249995,onboard,10,0.000000000,0.000000000,0.000000000,0.001193583,0.009105092
6,FINE_SCAN_P_WIDE,qtp,p,3.299995,V,4.499996,-5.799999,3.299995,onboard,10,0.000000000,0.000000000,0.000000000,0.001225666,0.008738132
6,FINE_SCAN_P_WIDE,qtp,p,3.349995,V,4.499996,-5.799999,3.349995,onboard,10,0.000000000,0.000000000,0.000000000,0.001245009,0.008370912
6,FINE_SCAN_P_WIDE,qtp,p,3.399995,V,4.499996,-5.799999,3.399995,onboard,10,0.000000000,0.000000000,0.000000000,0.001269350,0.008001382
6,FINE_SCAN_P_WIDE,qtp,p,3.449995,V,4.499996,-5.799999,3.449995,onboard,10,0.000000000,0.000000000,0.000000000,0.001304896,0.007651578
6,FINE_SCAN_P_WIDE,qtp,p,3.499995,V,4.499996,-5.799999,3.499995,onboard,10,0.000000000,0.000000000,0.000000000,0.001340803,0.007305861
6,FINE_SCAN_P_WIDE,qtp,p,3.549995,V,4.499996,-5.799999,3.549995,onboard,10,0.000000000,0.000000000,0.000000000,0.001371445,0.006968351
6,FINE_SCAN_P_WIDE,qtp,p,3.599995,V,4.499996,-5.799999,3.599995,onboard,10,0.000000000,0.000000000,0.000000000,0.001386855,0.006664945
6,FINE_SCAN_P_WIDE,qtp,p,3.649995,V,4.499996,-5.799999,3.649995,onboard,10,0.000000000,0.000000000,0.000000000,0.001415757,0.006354136
6,FINE_SCAN_P_WIDE,qtp,p,3.699995,V,4.499996,-5.799999,3.699995,onboard,10,0.000000000,0.000000000,0.000000000,0.001441653,0.006045415
6,FINE_SCAN_P_WIDE,qtp,p,3.749995,V,4.499996,-5.799999,3.749995,onboard,10,0.000000000,0.000000000,0.000000000,0.001478925,0.005759927
6,FINE_SCAN_P_WIDE,qtp,p,3.799995,V,4.499996,-5.799999,3.799995,onboard,10,0.000000000,0.000000000,0.000000000,0.001501961,0.005470730
6,FINE_SCAN_P_WIDE,qtp,p,3.849995,V,4.499996,-5.799999,3.849995,onboard,10,0.000000000,0.000000000,0.000000000,0.001516400,0.005180334
6,FINE_SCAN_P_WIDE,qtp,p,3.899995,V,4.499996,-5.799999,3.899995,onboard,10,0.000000000,0.000000000,0.000000000,0.001550088,0.004909983
6,FINE_SCAN_P_WIDE,qtp,p,3.949995,V,4.499996,-5.799999,3.949995,onboard,10,0.000000000,0.000000000,0.000000000,0.001562813,0.004627547
6,FINE_SCAN_P_WIDE,qtp,p,3.999995,V,4.499996,-5.799999,3.999995,onboard,10,0.000000000,0.000000000,0.000000000,0.001604676,0.004354031
6,FINE_SCAN_P_WIDE,qtp,p,4.049995,V,4.499996,-5.799999,4.049995,onboard,10,0.000000000,0.000000000,0.000000000,0.001624595,0.004110829
6,FINE_SCAN_P_WIDE,qtp,p,4.099995,V,4.499996,-5.799999,4.099995,onboard,10,0.000000000,0.000000000,0.000000000,0.001634772,0.003892847
6,FINE_SCAN_P_WIDE,qtp,p,4.149995,V,4.499996,-5.799999,4.149995,onboard,10,0.000000000,0.000000000,0.000000000,0.001668340,0.003678124
6,FINE_SCAN_P_WIDE,qtp,p,4.199996,V,4.499996,-5.799999,4.199996,onboard,10,0.000000000,0.000000000,0.000000000,0.001677535,0.003469051
6,FINE_SCAN_P_WIDE,qtp,p,4.249996,V,4.499996,-5.799999,4.249996,onboard,10,0.000000000,0.000000000,0.000000000,0.001712824,0.003270678
6,FINE_SCAN_P_WIDE,qtp,p,4.299996,V,4.499996,-5.799999,4.299996,onboard,10,0.000000000,0.000000000,0.000000000,0.001733410,0.003078568
6,FINE_SCAN_P_WIDE,qtp,p,4.349996,V,4.499996,-5.799999,4.349996,onboard,10,0.000000000,0.000000000,0.000000000,0.001738788,0.002896924
6,FINE_SCAN_P_WIDE,qtp,p,4.399996,V,4.499996,-5.799999,4.399996,onboard,10,0.000000000,0.000000000,0.000000000,0.001771822,0.002717888
6,FINE_SCAN_P_WIDE,qtp,p,4.449996,V,4.499996,-5.799999,4.449996,onboard,10,0.000000000,0.000000000,0.000000000,0.001776998,0.002543574
6,FINE_SCAN_P_WIDE,qtp,p,4.499997,V,4.499996,-5.799999,4.499997,onboard,10,0.000000000,0.000000000,0.000000000,0.001814018,0.002392428
6,FINE_SCAN_P_WIDE,qtp,p,4.549997,V,4.499996,-5.799999,4.549997,onboard,10,0.000000000,0.000000000,0.000000000,0.001825327,0.002249570
6,FINE_SCAN_P_WIDE,qtp,p,4.599997,V,4.499996,-5.799999,4.599997,onboard,10,0.000000000,0.000000000,0.000000000,0.001829027,0.002113462
6,FINE_SCAN_P_WIDE,qtp,p,4.649997,V,4.499996,-5.799999,4.649997,onboard,10,0.000000000,0.000000000,0.000000000,0.001858529,0.001985242
6,FINE_SCAN_P_WIDE,qtp,p,4.699997,V,4.499996,-5.799999,4.699997,onboard,10,0.000000000,0.000000000,0.000000000,0.001856881,0.001857401
6,FINE_SCAN_P_WIDE,qtp,p,4.749998,V,4.499996,-5.799999,4.749998,onboard,10,0.000000000,0.000000000,0.000000000,0.001890696,0.001749181
6,FINE_SCAN_P_WIDE,qtp,p,4.799998,V,4.499996,-5.799999,4.799998,onboard,10,0.000000000,0.000000000,0.000000000,0.001901724,0.001613946
